sheet1,voltage
0.499113741,10
0.508388617,10
0.484570267,10
0.478679883,10
0.501093185,10
0.499414095,10
0.485738706,10
0.495900809,10
0.495765948,10
0.493430199,10
0.504109799,10
0.501026132,10
0.498491141,10
0.502176745,10
0.480689939,10
0.504391702,10
0.503975285,10
0.504149792,10
0.496924046,10
0.477528617,10
0.500165554,10
0.479709545,10
0.47883655,10
0.497033366,10
0.500174035,10
0.477641509,10
0.50517649,10
0.501188362,10
0.481045234,10
0.479018497,10
0.482966492,10
0.480541586,10
0.471486536,10
0.454773501,10
0.472088581,10
0.460120185,10
0.458741858,10
0.462224713,10
0.45926785,10
0.45685358,10
0.464623624,10
0.45496622,10
0.459807041,10
0.464284928,10
0.459247965,10
0.434563577,10
0.436910445,10
0.438464777,10
0.443472501,10
0.443478091,10
0.444325934,10
0.433278478,10
0.437963847,10
0.441320751,10
0.445572218,10
0.419102196,10
0.421377232,10
0.420505237,10
0.421291645,10
0.425375052,10
0.422265088,10
0.421459891,10
0.395128946,10
0.42382458,10
0.4027981,10
0.39376655,10
0.403817098,10
0.376221578,10
0.378627987,10
0.383188138,10
0.374989581,10
0.381390787,10
0.380075331,10
0.366882559,10
0.362918844,10
0.362622928,10
0.359831827,10
0.342616908,10
0.343268366,10
0.338917609,10
0.335592992,10
0.339836163,10
0.316833641,10
0.31822007,10
0.346556724,10
0.324391177,10
0.321563795,10
0.31898476,10
0.320765061,10
0.301874027,10
0.303130636,10
0.304485339,10
0.298801367,10
0.302001599,10
0.276136909,10
0.283410765,10
0.277963561,10
0.280197964,10
0.274951059,10
0.283765011,10
0.2761904,10
0.264280815,10
0.279637846,10
0.259125739,10
0.266422163,10
0.258641054,10
0.260148755,10
0.237501143,10
0.241060593,10
0.235519195,10
0.245137029,10
0.214136484,10
0.223803254,10
0.218093276,10
0.22863778,10
0.200818852,10
0.222802342,10
0.216418621,10
0.216864688,10
0.221880471,10
0.199711153,10
0.203328776,10
0.1960045,10
0.201617809,10
0.177761474,10
0.200545163,10
0.201180181,10
0.198348039,10
0.17114536,10
0.179225003,10
0.194491989,10
0.203555324,10
0.474715317,10
0.197860553,10
0.192419863,10
0.197555718,10
0.19941915,10
0.196160019,10
0.19411813,10
0.200937375,10
0.199791471,10
0.195950837,10
0.192165557,10
0.216592452,10
0.194300974,10
0.200768842,10
0.204482877,10
0.215477116,10
0.220987199,10
0.21905295,10
0.210289259,10
0.214891856,10
0.221578558,10
0.210185113,10
0.22726726,10
0.219695204,10
0.22039933,10
0.220045124,10
0.235673972,10
0.22575842,10
0.214058951,10
0.221566708,10
0.246578121,10
0.243546513,10
0.222409816,10
0.218889738,10
0.232735464,10
0.220587228,10
0.242809735,10
0.221700559,10
0.216084667,10
0.214821814,10
0.237520656,10
0.238141866,10
0.245036998,10
0.238031249,10
0.26296855,10
0.242426371,10
0.221644996,10
0.213340199,10
0.241957974,10
0.239205648,10
0.229182541,10
0.215691476,10
0.222579156,10
0.223952055,10
0.224558502,10
0.217278602,10
0.238892309,10
0.22311058,10
0.218329304,10
0.222791408,10
0.215689503,10
0.204251343,10
0.204751408,10
0.219337445,10
0.203742514,10
0.198838837,10
0.198450928,10
0.195730262,10
0.176670259,10
0.179703864,10
0.179152211,10
0.179624717,10
0.187018304,10
0.161774454,10
0.142868957,10
0.136220121,10
0.14379017,10
0.140617642,10
0.120209379,10
0.119489429,10
0.118917718,10
0.095883859,10
0.085983373,10
0.079970248,10
0.059443765,10
0.057579227,10
0.069613266,10
0.038909523,10
0.04426402,10
0.017373335,10
0.023168415,10
0.02145074,10
-0.00439279,10
-0.043472973,10
-0.042039289,10
-0.058653487,10
-0.059105144,10
-0.084260619,10
-0.077939067,10
-0.103303091,10
-0.10172361,10
-0.096525241,10
-0.110063694,10
-0.134164114,10
-0.145263096,10
-0.14325789,10
-0.134461162,10
-0.158509135,10
-0.165956779,10
-0.160431683,10
-0.158751514,10
-0.181731182,10
-0.178045119,10
-0.203145438,10
-0.20431266,10
-0.207000275,10
-0.196132286,10
-0.21921655,10
-0.220626521,10
-0.218448741,10
-0.238768253,10
-0.225447967,10
-0.240784447,10
-0.241405594,10
-0.233693568,10
-0.241817481,10
-0.247368095,10
-0.243577209,10
-0.242618595,10
-0.240046703,10
-0.236710969,10
-0.260891756,10
-0.258660921,10
-0.258140321,10
-0.252901414,10
-0.257666782,10
-0.262083223,10
-0.256350825,10
-0.260498584,10
-0.281266264,10
-0.251883571,10
-0.257141112,10
-0.280007528,10
-0.254143899,10
-0.258043539,10
-0.283919436,10
-0.285219209,10
-0.282405601,10
-0.277830733,10
-0.28147522,10
-0.278524805,10
-0.279208114,10
-0.29827671,10
-0.279634653,10
-0.281188796,10
-0.274885214,10
-0.275702748,10
-0.297193864,10
-0.304320964,10
-0.298007488,10
-0.303064198,10
-0.295364459,10
-0.319800872,10
-0.307210649,10
-0.299455833,10
-0.317850979,10
-0.323656417,10
-0.32378045,10
-0.324599647,10
-0.345691856,10
-0.32051981,10
-0.319558707,10
-0.340332638,10
-0.342230214,10
-0.320381074,10
-0.344554527,10
-0.344723686,10
-0.343556207,10
-0.345399326,10
-0.339773918,10
-0.359611989,10
-0.343642095,10
-0.359121089,10
-0.358621413,10
-0.358765876,10
-0.361073313,10
-0.357427383,10
-0.356515577,10
-0.379341109,10
-0.355314606,10
-0.379124778,10
-0.359714162,10
-0.38170482,10
-0.375376309,10
-0.366580199,10
-0.379235983,10
-0.378784404,10
-0.381860198,10
-0.379428457,10
-0.382039022,10
-0.404032676,10
-0.397865376,10
-0.396125312,10
-0.397458322,10
-0.402000739,10
-0.403651779,10
-0.400243071,10
-0.403750858,10
-0.396864227,10
-0.418557185,10
-0.422590969,10
-0.421686136,10
-0.421265499,10
-0.441068165,10
-0.444391557,10
-0.43947158,10
-0.438160548,10
-0.437052963,10
-0.434031874,10
-0.459327932,10
-0.458169514,10
-0.459325051,10
-0.45904752,10
-0.457114523,10
-0.475861628,10
-0.460112742,10
-0.483303475,10
-0.476368201,10
-0.475726068,10
-0.508481736,10
-0.494685527,10
-0.487647179,10
-0.494022831,10
-0.520126804,10
-0.523691473,10
-0.519905063,10
-0.52324612,10
-0.516291706,10
-0.54311729,10
-0.53668955,10
-0.539028018,10
-0.53751513,10
-0.535647312,10
-0.537164515,10
-0.534413004,10
-0.559088059,10
-0.561254468,10
-0.541879464,10
-0.563029633,10
-0.561395998,10
-0.562060946,10
-0.562142609,10
-0.560121849,10
-0.560535452,10
-0.563248934,10
-0.559200079,10
-0.56273976,10
-0.562061691,10
-0.562191396,10
-0.557698992,10
-0.559233163,10
-0.560260502,10
-0.558140989,10
-0.545873824,10
-0.560160797,10
-0.540658723,10
-0.546014221,10
-0.559444324,10
-0.543652869,10
-0.545348274,10
-0.541770082,10
-0.512782311,10
-0.542196923,10
-0.542447563,10
-0.520857327,10
-0.516187084,10
-0.512536106,10
-0.525737182,10
-0.517831194,10
-0.523034672,10
-0.51995316,10
-0.524511199,10
-0.51665544,10
-0.524642127,10
-0.523021611,10
-0.502825071,10
-0.515045939,10
-0.504560284,10
-0.519547315,10
-0.515433598,10
-0.50032081,10
-0.512206135,10
-0.497646386,10
-0.500263394,10
-0.495015612,10
-0.520075784,10
-0.524287179,10
-0.515706933,10
-0.502454246,10
-0.494897271,10
-0.523486253,10
-0.51300803,10
-0.497109988,10
-0.526892503,10
-0.522597258,10
-0.520234927,10
-0.505128213,10
-0.493923404,10
-0.500758744,10
-0.524148985,10
-0.496042852,10
-0.527321166,10
-0.523198102,10
-0.520638135,10
-0.524650081,10
-0.512361581,10
-0.524415935,10
-0.499039685,10
-0.520581112,10
-0.528863803,10
-0.508617038,10
-0.522934825,10
-0.523621466,10
-0.519482223,10
-0.519610668,10
-0.523689658,10
-0.541226549,10
-0.516563455,10
-0.519362098,10
-0.518115299,10
-0.520790118,10
-0.542101433,10
-0.539411237,10
-0.544080966,10
-0.51519105,10
-0.524679565,10
-0.545135685,10
-0.546171958,10
-0.536761283,10
-0.539135745,10
-0.539466014,10
-0.553771877,10
-0.543200946,10
-0.558166309,10
-0.55858169,10
-0.563860631,10
-0.561415579,10
-0.563474727,10
-0.561262526,10
-0.570503341,10
-0.577284916,10
-0.568407897,10
-0.598728691,10
-0.601687282,10
-0.59860853,10
-0.597327518,10
-0.59811653,10
-0.600870682,10
-0.61616249,10
-0.620439041,10
-0.61344677,10
-0.612387049,10
-0.619238077,10
-0.612011266,10
-0.634892556,10
-0.624158804,10
-0.624078367,10
-0.641092856,10
-0.640744556,10
-0.64209461,10
-0.636838086,10
-0.642900616,10
-0.63154926,10
-0.644310815,10
-0.639563668,10
-0.639223943,10
-0.654785277,10
-0.639192684,10
-0.651715492,10
-0.639873447,10
-0.641950375,10
-0.639934648,10
-0.635588131,10
-0.637121685,10
-0.655868789,10
-0.639944234,10
-0.641590616,10
-0.663138068,10
-0.636317253,10
-0.634622522,10
-0.636592974,10
-0.645398584,10
-0.637145443,10
-0.642876721,10
-0.637309264,10
-0.639301224,10
-0.637503958,10
-0.635657996,10
-0.638942619,10
-0.640091205,10
-0.616221093,10
-0.613536994,10
-0.625130007,10
-0.618842555,10
-0.617129064,10
-0.624360299,10
-0.604406833,10
-0.618070491,10
-0.599613705,10
-0.603698538,10
-0.598041319,10
-0.603138473,10
-0.602439128,10
-0.594204448,10
-0.600144706,10
-0.600007186,10
-0.580055569,10
-0.603045374,10
-0.582461656,10
-0.58778848,10
-0.583047834,10
-0.582084489,10
-0.58694196,10
-0.565824142,10
-0.560696507,10
-0.564304513,10
-0.556731106,10
-0.562151045,10
-0.557762848,10
-0.542779511,10
-0.54539156,10
-0.537041417,10
-0.537823342,10
-0.546177833,10
-0.543852926,10
-0.521561251,10
-0.514428478,10
-0.516199132,10
-0.525301613,10
-0.518237143,10
-0.495501459,10
-0.477700622,10
-0.499462236,10
-0.474351427,10
-0.490694963,10
-0.478959503,10
-0.476077212,10
-0.486212338,10
-0.457168988,10
-0.465343778,10
-0.459501946,10
-0.453026946,10
-0.460647603,10
-0.463420391,10
-0.439530034,10
-0.454768398,10
-0.461271335,10
-0.434541013,10
-0.423326289,10
-0.436335383,10
-0.440389776,10
-0.420548194,10
-0.413220694,10
-0.41606369,10
-0.394627912,10
-0.420490865,10
-0.423584627,10
-0.403644723,10
-0.421632729,10
-0.397399684,10
-0.400165054,10
-0.400942685,10
-0.399581683,10
-0.402348571,10
-0.399445707,10
-0.401785243,10
-0.399731769,10
-0.381720374,10
-0.379522411,10
-0.381049037,10
-0.381119394,10
-0.383429624,10
-0.379300497,10
-0.381372106,10
-0.377769516,10
-0.38048746,10
-0.373336908,10
-0.379390244,10
-0.355197111,10
-0.383415363,10
-0.359752045,10
-0.360034691,10
-0.361203693,10
-0.357473561,10
-0.351197678,10
-0.353041674,10
-0.361057659,10
-0.361168455,10
-0.361177664,10
-0.360847192,10
-0.359426521,10
-0.361688212,10
-0.336234449,10
-0.356589991,10
-0.362004896,10
-0.354353071,10
-0.362611485,10
-0.357673153,10
-0.361324795,10
-0.36548625,10
-0.360630684,10
-0.360005619,10
-0.360976939,10
-0.362691646,10
-0.357117644,10
-0.361688632,10
-0.365778229,10
-0.361318193,10
-0.356701761,10
-0.363517488,10
-0.357592851,10
-0.359430839,10
-0.363628425,10
-0.353315584,10
-0.383436665,10
-0.3577291,10
-0.376270075,10
-0.384941309,10
-0.380301307,10
-0.362600048,10
-0.352881631,10
-0.359089313,10
-0.367612172,10
-0.358904737,10
-0.361582346,10
-0.363811212,10
-0.363303423,10
-0.34686419,10
-0.360132768,10
-0.362003364,10
-0.35754252,10
-0.36022153,10
-0.356726028,10
-0.359535911,10
-0.366505951,10
-0.356766155,10
-0.358492287,10
-0.343901404,10
-0.360739006,10
-0.340710174,10
-0.369471372,10
-0.338425798,10
-0.347940768,10
-0.342491321,10
-0.342023809,10
-0.340840761,10
-0.332278757,10
-0.32244728,10
-0.335363904,10
-0.318332742,10
-0.324951592,10
-0.313361002,10
-0.311821096,10
-0.321841067,10
-0.323229899,10
-0.322177281,10
-0.323422582,10
-0.317389003,10
-0.292058234,10
-0.299724541,10
-0.307583031,10
-0.303149343,10
-0.281020802,10
-0.27954706,10
-0.286053628,10
-0.25792103,10
-0.254262695,10
-0.261429049,10
-0.24565781,10
-0.237011393,10
-0.221810641,10
-0.217078371,10
-0.216276605,10
-0.202973936,10
-0.200002662,10
-0.202374935,10
-0.176619421,10
-0.177123456,10
-0.163525041,10
-0.158781105,10
-0.159056368,10
-0.157583767,10
-0.140708551,10
-0.137339343,10
-0.114151014,10
-0.111650206,10
-0.126538733,10
-0.099730591,10
-0.096446963,10
-0.077574668,10
-0.086870625,10
-0.076708353,10
-0.078967892,10
-0.061059221,10
-0.040402709,10
-0.040962066,10
-0.067939859,10
0.010209329,10
-0.004889953,10
0.018678753,10
0.02296369,10
0.018777904,10
0.015967209,10
0.017365675,10
0.025107119,10
0.042875583,10
0.034980386,10
0.037328188,10
0.066766587,10
0.065017691,10
0.040257529,10
0.065140401,10
0.085242104,10
0.056671108,10
0.058929875,10
0.060541135,10
0.081603433,10
0.079581625,10
0.080695473,10
0.095075804,10
0.098045492,10
0.080924723,10
0.095379958,10
0.104318393,10
0.096398146,10
0.09307662,10
0.099764424,10
0.109361694,10
0.12570704,10
0.107094335,10
0.104662963,10
0.117461812,10
0.105643023,10
0.11138877,10
0.09665989,10
0.1267929,10
0.122007009,10
0.095257881,10
0.120856729,10
0.114920992,10
0.144749321,10
0.140441545,10
0.119992183,10
0.139786704,10
0.148835068,10
0.143032134,10
0.143974524,10
0.133886578,10
0.165243137,10
0.162632056,10
0.178509908,10
0.151125285,10
0.157841005,10
0.15542149,10
0.183387229,10
0.176118436,10
0.177619203,10
0.175876368,10
0.200741345,10
0.177620027,10
0.207630097,10
0.197237803,10
0.195073358,10
0.205002115,10
0.204031882,10
0.201707397,10
0.219382116,10
0.202624304,10
0.200750087,10
0.220051069,10
0.220265734,10
0.220595435,10
0.215057777,10
0.222515209,10
0.216000402,10
0.240782943,10
0.241030993,10
0.233331508,10
0.261480918,10
0.259863218,10
0.261102957,10
0.256099106,10
0.239876074,10
0.26216501,10
0.261104746,10
0.256684038,10
0.264976222,10
0.291519756,10
0.284337588,10
0.260971155,10
0.278375024,10
0.280069402,10
0.27856648,10
0.279317269,10
0.277625797,10
0.27569395,10
0.277465049,10
0.285165294,10
0.29630377,10
0.283295986,10
0.303278133,10
0.299596038,10
0.309209365,10
0.305530554,10
0.326737005,10
0.309205506,10
0.317953079,10
0.302875759,10
0.318309783,10
0.296393921,10
0.32409992,10
0.345260399,10
0.332452777,10
0.343575144,10
0.336267277,10
0.333714786,10
0.337943553,10
0.342441228,10
0.359143448,10
0.365621893,10
0.362606182,10
0.377544264,10
0.374961843,10
0.363062117,10
0.358323146,10
0.354586688,10
0.359916705,10
0.100828265,15
0.073575518,15
0.094255041,15
0.076017469,15
0.103918764,15
0.10938024,15
0.102696966,15
0.098912783,15
0.09645439,15
0.119238936,15
0.116295382,15
0.118421699,15
0.121710179,15
0.117490275,15
0.144649349,15
0.145367288,15
0.133587499,15
0.138953861,15
0.156482957,15
0.151357377,15
0.139020053,15
0.173441931,15
0.176407397,15
0.172628114,15
0.186303287,15
0.177264887,15
0.173872953,15
0.201934482,15
0.199341425,15
0.204616577,15
0.195190365,15
0.222814735,15
0.217911882,15
0.224569389,15
0.228391779,15
0.218628009,15
0.242122119,15
0.240941357,15
0.264717798,15
0.265819568,15
0.258469786,15
0.263641802,15
0.274224988,15
0.253075007,15
0.284562345,15
0.280224862,15
0.280060728,15
0.293318626,15
0.295369263,15
0.299396307,15
0.306200963,15
0.304890827,15
0.301606399,15
0.294135349,15
0.315540432,15
0.32930248,15
0.319626025,15
0.33958305,15
0.345609934,15
0.330939414,15
0.339070784,15
0.339243601,15
0.341563625,15
0.358099863,15
0.357462925,15
0.354552094,15
0.353337611,15
0.365193614,15
0.361832288,15
0.358888204,15
0.358770085,15
0.377088481,15
0.386240307,15
0.380532014,15
0.375295546,15
0.372153388,15
0.405317115,15
0.373206002,15
0.372787233,15
0.376669134,15
0.398092543,15
0.417390549,15
0.4033701,15
0.420359052,15
0.401853506,15
0.426764399,15
0.415855048,15
0.430675884,15
0.416240444,15
0.42011549,15
0.436603856,15
0.43258472,15
0.438328446,15
0.439484254,15
0.437945655,15
0.44331714,15
0.441333189,15
0.463588588,15
0.460215375,15
0.433816809,15
0.459809312,15
0.466588118,15
0.460344517,15
0.474431782,15
0.449732297,15
0.484657179,15
0.480228185,15
0.47818242,15
0.477954817,15
0.481159523,15
0.50601492,15
0.472707561,15
0.471753193,15
0.476636603,15
0.501911782,15
0.491019029,15
0.481517864,15
0.501367843,15
0.484796756,15
0.475489411,15
0.479465561,15
0.477737691,15
0.460890048,15
0.467911011,15
0.461324762,15
0.460622832,15
0.439968125,15
0.445214513,15
0.441162691,15
0.44253002,15
0.434742095,15
0.448887493,15
0.419475211,15
0.436456037,15
0.412034552,15
0.431650862,15
0.41961136,15
0.418484784,15
0.417543668,15
0.418735097,15
0.425322606,15
0.40903822,15
0.398942302,15
0.424795754,15
0.422783303,15
0.398140033,15
0.411111092,15
0.424560827,15
0.430989057,15
0.397123421,15
0.399218417,15
0.424247466,15
0.422320523,15
0.423596864,15
0.420216787,15
0.423054484,15
0.415246368,15
0.428477337,15
0.444381488,15
0.422468918,15
0.425453101,15
0.440048438,15
0.437131859,15
0.428880951,15
0.453424967,15
0.441749207,15
0.464445191,15
0.45940051,15
0.457175918,15
0.456367326,15
0.463035155,15
0.456835003,15
0.452194154,15
0.485163106,15
0.46003783,15
0.477515861,15
0.480933479,15
0.481048514,15
0.481748135,15
0.481277245,15
0.481782915,15
0.487270908,15
0.484982921,15
0.483525246,15
0.499106904,15
0.503499291,15
0.502104681,15
0.502549225,15
0.502629015,15
0.504719624,15
0.5194733,15
0.49404141,15
0.500466493,15
0.518958174,15
0.520469933,15
0.500014333,15
0.514599081,15
0.5160508,15
0.49015865,15
0.521798902,15
0.518564998,15
0.521533654,15
0.521117864,15
0.542087484,15
0.51887626,15
0.538033141,15
0.515855141,15
0.539028243,15
0.537143647,15
0.54658425,15
0.538298874,15
0.560771967,15
0.548939949,15
0.564542832,15
0.580139838,15
0.578169735,15
0.576556932,15
0.583984564,15
0.578277665,15
0.572604958,15
0.58191768,15
0.574799817,15
0.597386494,15
0.574386782,15
0.599963521,15
0.601573486,15
0.61955396,15
0.601966703,15
0.605560311,15
0.600581656,15
0.59221095,15
0.603239512,15
0.60611213,15
0.598119425,15
0.620650998,15
0.619223601,15
0.597677648,15
0.600140477,15
0.605898111,15
0.593081616,15
0.623627026,15
0.602745164,15
0.603727642,15
0.620328216,15
0.593238789,15
0.596416193,15
0.597519029,15
0.604079439,15
0.595726169,15
0.590889986,15
0.606038021,15
0.595796272,15
0.596101156,15
0.605326164,15
0.567545248,15
0.600838011,15
0.602649314,15
0.594312527,15
0.577817956,15
0.601078276,15
0.603565052,15
0.573747946,15
0.577515135,15
0.575355262,15
0.583426367,15
0.581567339,15
0.58302997,15
0.579348085,15
0.583723402,15
0.565279099,15
0.560989419,15
0.53854491,15
0.531537241,15
0.561760295,15
0.539508558,15
0.546440862,15
0.536266929,15
0.540384636,15
0.53660655,15
0.534530439,15
0.527727205,15
0.522254744,15
0.52934077,15
0.519063194,15
0.518086622,15
0.536592036,15
0.538631934,15
0.514621764,15
0.51955335,15
0.522677882,15
0.512304375,15
0.514149003,15
0.500521345,15
0.496529306,15
0.492280208,15
0.521633437,15
0.498584444,15
0.503662338,15
0.502380531,15
0.479291109,15
0.50248745,15
0.478311788,15
0.482944501,15
0.462582459,15
0.466573265,15
0.453638851,15
0.463130187,15
0.449930486,15
0.437504977,15
0.441025975,15
0.421936027,15
0.421938974,15
0.418307139,15
0.44658558,15
0.418314199,15
0.414070219,15
0.397854474,15
0.410640733,15
0.379584822,15
0.409496444,15
0.376612479,15
0.400446221,15
0.377822208,15
0.387935114,15
0.381101938,15
0.362219705,15
0.383473528,15
0.386035724,15
0.369478428,15
0.361708124,15
0.356781575,15
0.35780197,15
0.356191604,15
0.362859539,15
0.360538713,15
0.362472836,15
0.338131303,15
0.337889014,15
0.341159769,15
0.337012577,15
0.358876825,15
1.34372823,15
0.336348575,15
0.336335488,15
0.347036964,15
0.318566996,15
0.325879509,15
0.325091458,15
0.32551729,15
0.307159586,15
0.322646847,15
0.300408724,15
0.298733442,15
0.298855081,15
0.300615097,15
0.308943336,15
0.277456055,15
0.276108091,15
0.277943043,15
0.308273323,15
0.279879512,15
0.290138384,15
0.284596045,15
0.279019543,15
0.28630503,15
0.273619924,15
0.287126514,15
0.281131366,15
0.27769766,15
0.263512637,15
0.259666508,15
0.258185197,15
0.281232742,15
0.276610028,15
0.255539029,15
0.260112404,15
0.281463927,15
0.27971079,15
0.262400676,15
0.274375078,15
0.26716142,15
0.278477431,15
0.269506304,15
0.262317069,15
0.254719586,15
0.259577568,15
0.261503915,15
0.257616415,15
0.262924223,15
0.261834103,15
0.258969312,15
0.255351377,15
0.25729301,15
0.261613098,15
0.264574434,15
0.262046547,15
0.264753844,15
0.240350614,15
0.243974714,15
0.254680189,15
0.261974808,15
0.262167891,15
0.239384962,15
0.260719913,15
0.238502749,15
0.246307403,15
0.269707547,15
0.264198316,15
0.247361036,15
0.247904747,15
0.23123505,15
0.246538245,15
0.258908121,15
0.236971762,15
0.247052735,15
0.237960421,15
0.572780464,15
0.238868131,15
0.220159629,15
0.240139011,15
0.21342594,15
0.238644291,15
0.216468224,15
0.234950852,15
0.222950638,15
0.219763788,15
0.223906442,15
0.223422551,15
0.222354334,15
0.203486451,15
0.2137422,15
0.216782404,15
0.197730272,15
0.202982879,15
0.195345363,15
0.207357832,15
0.201951396,15
0.180163357,15
0.181044158,15
0.18103328,15
0.185818455,15
0.161115217,15
0.134511077,15
0.139581273,15
0.138968632,15
0.151869627,15
0.133877204,15
0.101446529,15
0.102628359,15
0.103732876,15
0.093480702,15
0.086057306,15
0.056621571,15
0.058879026,15
0.059649865,15
0.040728685,15
0.039578755,15
0.001522363,15
0.00947325,15
0.025163416,15
-0.001588542,15
-0.038560055,15
-0.063730649,15
-0.06836731,15
-0.057940348,15
-0.054546813,15
-0.078505897,15
-0.080763226,15
-0.073932064,15
-0.094736081,15
-0.117809571,15
-0.126326116,15
-0.117798353,15
-0.127441878,15
-0.143046979,15
-0.138356533,15
-0.140840595,15
-0.158725671,15
-0.16190272,15
-0.174609122,15
-0.165685395,15
-0.167337666,15
-0.185336527,15
-0.199410328,15
-0.18077941,15
-0.198202336,15
-0.198107205,15
-0.199050959,15
-0.200428538,15
-0.200783793,15
-0.19968664,15
-0.226173858,15
-0.221109307,15
-0.206463319,15
-0.20261703,15
-0.220128482,15
-0.224115695,15
-0.223381967,15
-0.220644052,15
-0.240001445,15
-0.21375011,15
-0.226185905,15
-0.238997949,15
-0.23841514,15
-0.24144225,15
-0.245382817,15
-0.245813124,15
-0.241892861,15
-0.24363956,15
-0.259854698,15
-0.259658592,15
-0.262061704,15
-0.258278538,15
-0.260980165,15
-0.284810254,15
-0.283026838,15
-0.2788139,15
-0.276751337,15
-0.301167997,15
-0.305312468,15
-0.305072197,15
-0.306472683,15
-0.327439631,15
-0.311686309,15
-0.319434413,15
-0.321799423,15
-0.343472619,15
-0.323774477,15
-0.344874744,15
-0.357109042,15
-0.366479396,15
-0.358338862,15
-0.360246194,15
-0.388174964,15
-0.383943396,15
-0.382936227,15
-0.385754718,15
-0.376567003,15
-0.394389942,15
-0.376912699,15
-0.409889522,15
-0.405643047,15
-0.396682929,15
-0.399021948,15
-0.421870957,15
-0.448037645,15
-0.436876175,15
-0.441582846,15
-0.444348203,15
-0.45313638,15
-0.455918912,15
-0.438164248,15
-0.453458585,15
-0.461588664,15
-0.463862065,15
-0.452241645,15
-0.462707793,15
-0.456978476,15
-0.463851719,15
-0.476920502,15
-0.481442108,15
-0.459416732,15
-0.478360554,15
-0.50605818,15
-0.50088539,15
-0.479997181,15
-0.507599459,15
-0.478111083,15
-0.493163289,15
-0.523648467,15
-0.529273171,15
-0.516767571,15
-0.519015548,15
-0.519053749,15
-0.519877667,15
-0.518896519,15
-0.518129921,15
-0.520786333,15
-0.522265269,15
-0.513259966,15
-0.520827798,15
-0.537639661,15
-0.520655506,15
-0.562523027,15
-0.54637038,15
-0.565756874,15
-0.552969543,15
-0.559415675,15
-0.554682705,15
-0.556634481,15
-0.562383976,15
-0.578924174,15
-0.582765853,15
-0.584399192,15
-0.591844397,15
-0.601169159,15
-0.603963646,15
-0.600715122,15
-0.621362719,15
-0.596887014,15
-0.60853575,15
-0.611855614,15
-0.618098383,15
-0.615842953,15
-0.622756004,15
-0.626015648,15
-0.627395591,15
-0.620119989,15
-0.618300811,15
-0.624515483,15
-0.638422714,15
-0.642170875,15
-0.65701673,15
-0.641813587,15
-0.640122355,15
-0.641696231,15
-0.645048558,15
-0.636540967,15
-0.6383722,15
-0.64083734,15
-0.646387978,15
-0.618288938,15
-0.635491315,15
-0.61102349,15
-0.625288412,15
-0.618156633,15
-0.623518242,15
-0.619489644,15
-0.599948556,15
-0.609028928,15
-0.603776485,15
-0.599892778,15
-0.597093348,15
-0.598345377,15
-0.587829165,15
-0.601752924,15
-0.586987595,15
-0.575240551,15
-0.585083841,15
-0.576038326,15
-0.585337388,15
-0.562248882,15
-0.561504169,15
-0.554932424,15
-0.557893012,15
-0.557542565,15
-0.564881288,15
-0.563944227,15
-0.55328355,15
-0.563287056,15
-0.558937234,15
-0.559882139,15
-0.562384875,15
-0.556896465,15
-0.559540561,15
-0.557862619,15
-0.559537847,15
-0.56446089,15
-0.562129313,15
-0.557602011,15
-0.564456764,15
-0.581397947,15
-0.586715408,15
-0.582857476,15
-0.575573647,15
-0.606407967,15
-0.576152017,15
-0.585460754,15
-0.588960392,15
-0.581936689,15
-0.575989013,15
-0.582036815,15
-0.598727319,15
-0.600950964,15
-0.584099323,15
-0.58947684,15
-0.605217132,15
-0.590374752,15
-0.592937554,15
-0.629844079,15
-0.59409708,15
-0.624053486,15
-0.600161702,15
-0.602818771,15
-0.611328039,15
-0.621026145,15
-0.617281812,15
-0.616041593,15
-0.623656839,15
-0.62555566,15
-0.620505002,15
-0.627348988,15
-0.626214067,15
-0.64209234,15
-0.646000991,15
-0.643059123,15
-0.663354041,15
-0.642833718,15
-0.630147875,15
-0.636372761,15
-0.644947712,15
-0.653645364,15
-0.660532506,15
-0.642958709,15
-0.652431443,15
-0.681105894,15
-0.666289381,15
-0.680204808,15
-0.678477519,15
-0.680387935,15
-0.683938709,15
-0.700732228,15
-0.70733819,15
-0.708743783,15
-0.699787612,15
-0.689902137,15
-0.717867222,15
-0.72423907,15
-0.715887584,15
-0.721134619,15
-0.720585193,15
-0.7164805,15
-0.721167677,15
-0.712387425,15
-0.745903859,15
-0.744061223,15
-0.755823488,15
-0.755368782,15
-0.757981282,15
-0.755101211,15
-0.740189754,15
-0.769133778,15
-0.761089353,15
-0.755390833,15
-0.755922335,15
-0.767171527,15
-0.760337177,15
-0.760439018,15
-0.757911702,15
-0.779613865,15
-0.771615244,15
-0.757629592,15
-0.780988902,15
-0.767697832,15
-0.751389944,15
-0.758635182,15
-0.774683378,15
-0.757931922,15
-0.759812531,15
-0.765160315,15
-0.754904214,15
-0.756042032,15
-0.771019477,15
-0.753666012,15
-0.739954923,15
-0.766771217,15
-0.720213898,15
-0.747728404,15
-0.739291914,15
-0.727406484,15
-0.720117842,15
-0.721951751,15
-0.716061787,15
-0.7450559,15
-0.718812313,15
-0.723968363,15
-0.700970551,15
-0.717886426,15
-0.693107907,15
-0.707821579,15
-0.721301991,15
-0.703991585,15
-0.701669629,15
-0.707816678,15
-0.70169512,15
